rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
S,28287251,fromabove,25,1,1520,1520,2264,-2888,-18464,-1320,-145,123,0
S,28297251,fromabove,25,1,1520,1520,-512,2848,-20824,-648,-137,-109,0
S,28307251,fromabove,25,1,1520,1520,-3232,-6968,-15352,71,-74,-53,0
S,28317251,fromabove,25,1,1520,1520,520,-1408,-16504,645,-9,-264,0
S,28327251,fromabove,25,1,1520,1520,-96,-1984,-17472,792,36,-274,0
S,28337251,fromabove,25,1,1520,1520,224,-1320,-17416,630,85,-57,0
S,28347251,fromabove,25,1,1520,1520,-24,-1680,-16616,506,100,-57,0
S,28357251,fromabove,25,1,1520,1520,-768,672,-16576,265,99,-82,0
S,28367251,fromabove,25,1,1520,1520,-576,-696,-17392,-69,82,-45,0
S,28377251,fromabove,25,1,1520,1520,-64,272,-16944,-295,49,-11,0
S,28387251,fromabove,25,1,1520,1520,-440,-3112,-17856,-287,5,39,0
S,28397250,fromabove,25,1,1520,1520,-632,-616,-17288,-177,-38,-5,0
S,28407251,fromabove,25,1,1520,1520,16,-1792,-16984,-34,-46,-18,0
S,28417251,fromabove,25,1,1520,1520,-248,-1024,-16856,88,-14,-33,0
S,28427251,fromabove,25,1,1520,1520,-624,-752,-17096,139,30,-32,0
S,28437251,fromabove,25,1,1520,1520,-528,-1016,-16880,142,59,-32,0
S,28447251,fromabove,25,1,1520,1520,-336,-1176,-16984,112,65,-41,0
S,28457251,fromabove,25,1,1520,1520,-720,-528,-17280,56,34,-35,0
S,28467251,fromabove,25,1,1520,1520,-432,-928,-17160,2,3,-23,0
S,28477251,fromabove,25,1,1520,1520,-264,-1208,-17184,-7,-6,-24,0
S,28487251,fromabove,25,1,1520,1520,-344,-1072,-17224,14,9,-27,0
S,28497251,fromabove,25,1,1520,1520,-400,-1208,-17280,46,37,-32,0
S,28507251,fromabove,25,1,1520,1520,-320,-1064,-17128,68,45,-28,0
S,28517251,fromabove,25,1,1520,1520,-472,-1088,-17096,73,33,-26,0
S,28527251,fromabove,25,1,1520,1520,-440,-1000,-17008,55,14,-33,0
S,28537251,fromabove,25,1,1520,1520,-336,-1024,-17064,30,2,-35,0
S,28547251,fromabove,25,1,1520,1520,-344,-832,-17216,16,6,-26,0
S,28557251,fromabove,25,1,1520,1520,-224,-904,-17056,18,24,-30,0
S,28567251,fromabove,25,1,1520,1520,-464,-1128,-17128,27,39,-31,0
S,28577251,fromabove,25,1,1520,1520,-368,-1176,-17056,48,35,-28,0
S,28587251,fromabove,25,1,1520,1520,-376,-856,-17072,51,25,-27,0
S,28597251,fromabove,25,1,1520,1520,-400,-1040,-17008,50,14,-32,0
S,28607251,fromabove,25,1,1520,1520,-408,-792,-17048,43,10,-26,0
S,28617251,fromabove,25,1,1520,1520,-400,-1032,-17200,34,27,-26,0
E,29316630,frombelow,26,1,1520,1520,,,,,,,0
S,29317264,frombelow,26,1,1520,1520,-416,336,-17176,34,30,-34,0
S,29327250,frombelow,26,1,1520,1520,-464,4664,-16896,49,21,-24,0
S,29337249,frombelow,26,1,1520,1520,3160,-5328,-16264,199,62,162,0
S,29347249,frombelow,26,1,1520,1520,288,6456,-18448,1237,120,-50,0
S,29357249,frombelow,26,1,1520,1520,864,-4920,-16912,2007,162,-76,0
S,29367249,frombelow,26,1,1520,1520,2840,-4616,-25512,2326,197,-430,0
S,29377249,frombelow,26,1,1520,1520,-1928,376,-17128,2064,248,-83,0
S,29387249,frombelow,26,1,1520,1520,-464,1000,-20256,1494,325,-28,0
S,29397249,frombelow,26,1,1520,1520,-3008,5320,-6360,600,381,-110,0
S,29407249,frombelow,26,1,1520,1520,-248,2560,-20136,-421,288,-56,0
S,29417249,frombelow,26,1,1520,1520,-1952,6128,-12496,-944,135,-216,0
S,29427249,frombelow,26,1,1520,1520,6792,-1456,-15816,-851,2,-208,0
S,29437249,frombelow,26,1,1520,1520,-696,-4832,-16968,-817,-201,155,0
S,29447248,frombelow,26,1,1520,1520,-392,-424,-16552,-610,-301,347,0
S,29457249,frombelow,26,1,1520,1520,-1168,-1712,-17328,-54,-392,49,0
S,29467249,frombelow,26,1,1520,1520,1416,-2736,-16640,427,-336,-107,0
S,29477249,frombelow,26,1,1520,1520,384,144,-16720,644,-202,-281,0
S,29487249,frombelow,26,1,1520,1520,584,1208,-16640,630,-87,-17,0
S,29497249,frombelow,26,1,1520,1520,904,-688,-17296,378,77,-28,0
S,29507249,frombelow,26,1,1520,1520,-248,-792,-16344,218,191,-22,0
S,29517249,frombelow,26,1,1520,1520,-968,1432,-15960,55,243,-69,0
S,29527249,frombelow,26,1,1520,1520,-360,-352,-16272,-53,213,-60,0
S,29537249,frombelow,26,1,1520,1520,-168,-592,-16656,-99,150,-34,0
S,29547248,frombelow,26,1,1520,1520,-296,-1336,-17432,-56,77,-26,0
S,29557249,frombelow,26,1,1520,1520,-592,-1584,-17496,6,-3,-17,0
S,29567248,frombelow,26,1,1520,1520,-240,-1320,-17384,71,-50,-30,0
S,29577249,frombelow,26,1,1520,1520,-272,-744,-17072,100,-57,-19,0
S,29587248,frombelow,26,1,1520,1520,-312,-808,-17032,92,-30,-19,0
S,29597249,frombelow,26,1,1520,1520,-216,-352,-16872,59,0,-19,0
S,29607249,frombelow,26,1,1520,1520,-32,-1024,-16960,7,34,-35,0
S,29617248,frombelow,26,1,1520,1520,-336,-1000,-17256,-2,48,-31,0
S,29627249,frombelow,26,1,1520,1520,-480,-928,-17328,1,45,-35,0
S,29637249,frombelow,26,1,1520,1520,-256,-1080,-17064,32,26,-33,0
S,29647249,frombelow,26,1,1520,1520,-272,-1096,-17160,60,10,-32,0
S,29657249,frombelow,26,1,1520,1520,-312,-1032,-17016,76,5,-29,0
S,29667249,frombelow,26,1,1520,1520,-280,-992,-17120,74,15,-25,0
S,29677249,frombelow,26,1,1520,1520,-296,-976,-17056,54,34,-24,0
S,29687249,frombelow,26,1,1520,1520,-304,-1056,-17072,29,40,-28,0
S,29697249,frombelow,26,1,1520,1520,-384,-904,-17144,19,37,-31,0
S,29707249,frombelow,26,1,1520,1520,-400,-1024,-17208,17,18,-24,0
S,29717249,frombelow,26,1,1520,1520,-272,-928,-17064,28,3,-30,0
E,30416630,fromabove,27,1,1520,1520,,,,,,,0
S,30417265,fromabove,27,1,1520,1520,-256,-2016,-17048,40,24,-31,0
S,30427253,fromabove,27,1,1520,1520,712,-6360,-17072,25,21,-12,0
S,30437251,fromabove,27,1,1520,1520,648,7280,-18176,-152,24,-3,0
S,30447251,fromabove,27,1,1520,1520,1120,9456,-15616,-885,19,-61,0
S,30457251,fromabove,27,1,1520,1520,3024,-1992,-15760,-1382,-25,8,0
S,30467251,fromabove,27,1,1520,1520,-6712,19016,-20336,-1762,-43,362,0
S,30477251,fromabove,27,1,1520,1520,-520,-2440,-14536,-1515,-120,-35,0
S,30487251,fromabove,27,1,1520,1520,-56,2552,-17704,-1314,-151,254,0
S,30497251,fromabove,27,1,1520,1520,-1616,-1080,-19656,-608,-145,-165,0
S,30507251,fromabove,27,1,1520,1520,5040,1032,-18104,229,-80,-22,0
S,30517251,fromabove,27,1,1520,1520,1920,-4416,-18400,731,15,-340,0
S,30527251,fromabove,27,1,1520,1520,-1320,2456,-17080,835,86,-173,0
S,30537251,fromabove,27,1,1520,1520,-616,-848,-18144,658,96,-63,0
S,30547251,fromabove,27,1,1520,1520,-432,856,-17688,482,105,-38,0
S,30557251,fromabove,27,1,1520,1520,-800,400,-16544,152,105,-38,0
S,30567251,fromabove,27,1,1520,1520,-272,-808,-16680,-207,77,-17,0
S,30577251,fromabove,27,1,1520,1520,-400,-912,-16128,-384,31,16,0
S,30587251,fromabove,27,1,1520,1520,-912,1000,-16984,-314,-16,-13,0
S,30597251,fromabove,27,1,1520,1520,-272,-1760,-16976,-177,-61,-10,0
S,30607251,fromabove,27,1,1520,1520,-312,-1936,-17120,-46,-62,-12,0
S,30617251,fromabove,27,1,1520,1520,-128,-1256,-17240,100,-15,-25,0
S,30627251,fromabove,27,1,1520,1520,-432,-920,-17104,176,38,-25,0
S,30637251,fromabove,27,1,1520,1520,-384,-1104,-17184,193,73,-32,0
S,30647251,fromabove,27,1,1520,1520,-592,-728,-17592,149,61,-37,0
S,30657251,fromabove,27,1,1520,1520,-272,-456,-16848,64,33,-26,0
S,30667251,fromabove,27,1,1520,1520,-488,-88,-16944,-4,-4,-29,0
S,30677251,fromabove,27,1,1520,1520,-176,-1240,-16832,-32,-5,-33,0
S,30687251,fromabove,27,1,1520,1520,-376,-1168,-16960,-4,9,-30,0
S,30697251,fromabove,27,1,1520,1520,-392,-1032,-17320,31,35,-31,0
S,30707251,fromabove,27,1,1520,1520,-544,-1048,-17328,62,46,-29,0
S,30717251,fromabove,27,1,1520,1520,-360,-1080,-17152,79,37,-25,0
S,30727251,fromabove,27,1,1520,1520,-448,-1032,-17152,61,10,-32,0
S,30737251,fromabove,27,1,1520,1520,-528,-832,-17032,38,-3,-27,0
S,30747251,fromabove,27,1,1520,1520,-296,-712,-16984,13,7,-27,0
S,30757251,fromabove,27,1,1520,1520,-352,-864,-17080,12,29,-30,0
S,30767251,fromabove,27,1,1520,1520,-368,-1056,-17104,24,37,-34,0
S,30777251,fromabove,27,1,1520,1520,-320,-952,-17088,47,32,-26,0
S,30787251,fromabove,27,1,1520,1520,-328,-1104,-17192,58,17,-29,0
S,30797251,fromabove,27,1,1520,1520,-432,-1048,-17016,59,13,-36,0
S,30807251,fromabove,27,1,1520,1520,-416,-1072,-17024,46,20,-33,0
S,30817251,fromabove,27,1,1520,1520,-376,-952,-17088,27,31,-24,0
E,31516630,frombelow,28,1,1520,1520,,,,,,,0
S,31517264,frombelow,28,1,1520,1520,-488,432,-17168,35,22,-28,0
S,31527250,frombelow,28,1,1520,1520,-848,2808,-17080,47,20,-53,0
S,31537249,frombelow,28,1,1520,1520,1496,-8752,-18224,497,73,-152,0
S,31547249,frombelow,28,1,1520,1520,-1688,7960,-14848,1246,103,-1,0
S,31557249,frombelow,28,1,1520,1520,1288,-13032,-16608,2121,171,-143,0
S,31567249,frombelow,28,1,1520,1520,-4672,-480,-25856,2364,195,-411,0
S,31577249,frombelow,28,1,1520,1520,-1704,-5560,-19904,2061,245,-120,0
S,31587249,frombelow,28,1,1520,1520,1000,-1592,-23568,1391,343,82,0
S,31597249,frombelow,28,1,1520,1520,-9304,8960,-9832,442,345,78,0
S,31607249,frombelow,28,1,1520,1520,2808,-7288,-17512,-640,281,-54,0
S,31617249,frombelow,28,1,1520,1520,10536,-6448,-19536,-1024,122,-202,0
S,31627249,frombelow,28,1,1520,1520,-1344,3488,-15728,-961,-11,-88,0
S,31637249,frombelow,28,1,1520,1520,1696,576,-18752,-841,-215,185,0
S,31647249,frombelow,28,1,1520,1520,640,-8744,-17080,-500,-304,288,0
S,31657249,frombelow,28,1,1520,1520,56,-2800,-15248,124,-342,-73,0
S,31667249,frombelow,28,1,1520,1520,-888,-1288,-14704,576,-308,-146,0
S,31677248,frombelow,28,1,1520,1520,-40,280,-15696,726,-203,-285,0
S,31687249,frombelow,28,1,1520,1520,944,-2240,-17080,587,-55,-46,0
S,31697249,frombelow,28,1,1520,1520,176,-1064,-17680,417,78,-30,0
S,31707249,frombelow,28,1,1520,1520,-376,-504,-17488,225,200,-30,0
S,31717249,frombelow,28,1,1520,1520,-1080,1608,-16256,38,234,-44,0
S,31727249,frombelow,28,1,1520,1520,-760,-544,-16224,-133,213,-36,0
S,31737249,frombelow,28,1,1520,1520,-224,-1416,-16552,-156,151,-33,0
S,31747248,frombelow,28,1,1520,1520,-136,-1816,-16696,-80,77,-6,0
S,31757248,frombelow,28,1,1520,1520,-432,-1104,-17184,36,-5,-34,0
S,31767249,frombelow,28,1,1520,1520,-456,-848,-17352,105,-54,-34,0
S,31777249,frombelow,28,1,1520,1520,-160,-912,-17256,124,-59,-21,0
S,31787249,frombelow,28,1,1520,1520,-232,-1776,-16952,101,-36,-17,0
S,31797249,frombelow,28,1,1520,1520,-432,-776,-16880,32,11,-26,0
S,31807249,frombelow,28,1,1520,1520,-88,-760,-16984,0,36,-33,0
S,31817248,frombelow,28,1,1520,1520,-32,-1032,-17208,-21,52,-33,0
S,31827249,frombelow,28,1,1520,1520,-432,-960,-17136,3,50,-30,0
S,31837249,frombelow,28,1,1520,1520,-296,-1208,-17120,38,25,-26,0
S,31847249,frombelow,28,1,1520,1520,-296,-1080,-17136,70,5,-30,0
S,31857249,frombelow,28,1,1520,1520,-224,-1056,-17160,89,14,-30,0
S,31867249,frombelow,28,1,1520,1520,-360,-984,-17112,70,16,-23,0
S,31877249,frombelow,28,1,1520,1520,-296,-1000,-17104,47,40,-28,0
S,31887249,frombelow,28,1,1520,1520,-272,-1040,-17240,24,46,-31,0
S,31897249,frombelow,28,1,1520,1520,-536,-720,-17248,7,32,-32,0
S,31907249,frombelow,28,1,1520,1520,-336,-832,-17256,13,18,-28,0
S,31917249,frombelow,28,1,1520,1520,-208,-960,-17072,26,2,-32,0
E,32616630,fromabove,29,1,1520,1520,,,,,,,0
S,32617265,fromabove,29,1,1520,1520,-304,-2016,-17016,44,30,-28,0
S,32627252,fromabove,29,1,1520,1520,-904,-6040,-17504,27,25,-28,0
S,32637251,fromabove,29,1,1520,1520,1120,3872,-18392,-275,27,61,0
S,32647251,fromabove,29,1,1520,1520,2512,1768,-11696,-968,21,-16,0
S,32657251,fromabove,29,1,1520,1520,-936,4520,-15720,-1454,2,-18,0
S,32667251,fromabove,29,1,1520,1520,-3552,8952,-20032,-1800,-49,383,0
S,32677251,fromabove,29,1,1520,1520,288,2648,-14176,-1519,-122,-43,0
S,32687251,fromabove,29,1,1520,1520,-768,400,-17184,-1301,-147,329,0
S,32697251,fromabove,29,1,1520,1520,-3512,704,-14088,-528,-139,92,0
S,32707251,fromabove,29,1,1520,1520,2088,-5376,-18616,260,-49,-54,0
S,32717251,fromabove,29,1,1520,1520,344,-584,-17448,808,47,-361,0
S,32727251,fromabove,29,1,1520,1520,-880,3784,-15496,831,67,-211,0
S,32737251,fromabove,29,1,1520,1520,-1552,-680,-17840,684,81,-94,0
S,32747251,fromabove,29,1,1520,1520,-352,56,-17416,497,104,-65,0
S,32757251,fromabove,29,1,1520,1520,-344,-352,-17216,92,100,-38,0
S,32767251,fromabove,29,1,1520,1520,-472,-568,-17152,-289,70,-22,0
S,32777251,fromabove,29,1,1520,1520,-512,-792,-16760,-439,29,44,0
S,32787251,fromabove,29,1,1520,1520,-528,-2600,-17472,-340,-24,20,0
S,32797251,fromabove,29,1,1520,1520,-784,-1288,-17512,-199,-58,1,0
S,32807251,fromabove,29,1,1520,1520,-128,-1584,-17376,-37,-57,-9,0
S,32817251,fromabove,29,1,1520,1520,-88,-1152,-17176,102,-22,-22,0
S,32827251,fromabove,29,1,1520,1520,-88,-1040,-16976,196,38,-16,0
S,32837251,fromabove,29,1,1520,1520,-328,-432,-17248,210,77,-32,0
S,32847251,fromabove,29,1,1520,1520,-464,-952,-17560,154,67,-44,0
S,32857251,fromabove,29,1,1520,1520,-384,-1320,-17224,78,38,-39,0
S,32867251,fromabove,29,1,1520,1520,-544,-800,-16944,0,3,-24,0
S,32877251,fromabove,29,1,1520,1520,-368,-1240,-16904,-27,-10,-23,0
S,32887251,fromabove,29,1,1520,1520,-472,-1304,-17072,-13,10,-28,0
S,32897251,fromabove,29,1,1520,1520,-472,-1056,-17200,23,42,-25,0
S,32907251,fromabove,29,1,1520,1520,-248,-1080,-17352,65,44,-26,0
S,32917251,fromabove,29,1,1520,1520,-296,-880,-17208,80,35,-29,0
S,32927251,fromabove,29,1,1520,1520,-296,-768,-17048,70,15,-31,0
S,32937251,fromabove,29,1,1520,1520,-512,-864,-17040,42,0,-28,0
S,32947251,fromabove,29,1,1520,1520,-312,-776,-17136,12,9,-28,0
S,32957251,fromabove,29,1,1520,1520,-312,-936,-17048,-13,28,-33,0
S,32967251,fromabove,29,1,1520,1520,-536,-832,-17016,5,40,-29,0
S,32977251,fromabove,29,1,1520,1520,-240,-1144,-16952,47,39,-31,0
S,32987251,fromabove,29,1,1520,1520,-216,-1040,-17104,74,17,-32,0
S,32997251,fromabove,29,1,1520,1520,-424,-832,-17072,72,10,-28,0
S,33007251,fromabove,29,1,1520,1520,-384,-792,-17000,45,17,-29,0
S,33017251,fromabove,29,1,1520,1520,-368,-976,-17168,17,24,-30,0
E,33716630,frombelow,30,1,1520,1520,,,,,,,0
S,33717264,frombelow,30,1,1520,1520,-256,280,-17064,34,25,-34,0
S,33727250,frombelow,30,1,1520,1520,-672,5416,-17152,42,23,-25,0
S,33737249,frombelow,30,1,1520,1520,2776,152,-16376,189,53,173,0
S,33747249,frombelow,30,1,1520,1520,-968,-1816,-15512,1161,105,0,0
S,33757249,frombelow,30,1,1520,1520,2776,-2240,-16880,2061,164,-71,0
S,33767249,frombelow,30,1,1520,1520,2328,-288,-22320,2432,167,-662,0
S,33777249,frombelow,30,1,1520,1520,-240,-1840,-14992,2151,246,-78,0
S,33787249,frombelow,30,1,1520,1520,1248,3792,-22552,1519,332,59,0
S,33797249,frombelow,30,1,1520,1520,-2016,1184,-5640,538,373,117,0
S,33807249,frombelow,30,1,1520,1520,960,-1536,-17848,-549,300,-5,0
S,33817249,frombelow,30,1,1520,1520,-432,5816,-12624,-1020,108,-336,0
S,33827249,frombelow,30,1,1520,1520,4728,-1312,-16376,-928,-9,-267,0
S,33837248,frombelow,30,1,1520,1520,-808,-4328,-17680,-913,-222,187,0
S,33847249,frombelow,30,1,1520,1520,-264,-3408,-17624,-641,-317,380,0
S,33857248,frombelow,30,1,1520,1520,1368,-3752,-16904,62,-370,-48,0
S,33867249,frombelow,30,1,1520,1520,440,-1192,-15760,535,-336,-121,0
S,33877249,frombelow,30,1,1520,1520,1264,216,-18104,749,-232,-278,0
S,33887249,frombelow,30,1,1520,1520,1752,-400,-17880,683,-106,-46,0
S,33897249,frombelow,30,1,1520,1520,760,-968,-17464,454,69,-27,0
S,33907249,frombelow,30,1,1520,1520,-160,-1632,-16400,287,214,-25,0
S,33917249,frombelow,30,1,1520,1520,-832,560,-16128,72,274,-70,0
S,33927249,frombelow,30,1,1520,1520,-560,-328,-16880,-126,253,-44,0
S,33937248,frombelow,30,1,1520,1520,-304,40,-16584,-178,182,-45,0
S,33947249,frombelow,30,1,1520,1520,56,-3024,-17736,-97,96,2,0
S,33957249,frombelow,30,1,1520,1520,-664,-1784,-17704,1,13,-24,0
S,33967249,frombelow,30,1,1520,1520,-368,-880,-17392,100,-59,-31,0
S,33977248,frombelow,30,1,1520,1520,-152,-608,-17088,136,-73,-22,0
S,33987249,frombelow,30,1,1520,1520,-240,-416,-17040,115,-53,-20,0
S,33997249,frombelow,30,1,1520,1520,-600,-760,-17296,56,-19,-30,0
S,34007249,frombelow,30,1,1520,1520,-192,-1344,-17144,-17,22,-31,0
S,34017249,frombelow,30,1,1520,1520,-144,-1464,-17280,-35,46,-24,0
S,34027249,frombelow,30,1,1520,1520,-384,-896,-17232,5,56,-29,0
S,34037249,frombelow,30,1,1520,1520,-432,-1152,-17208,44,39,-32,0
S,34047249,frombelow,30,1,1520,1520,-336,-992,-17072,86,17,-35,0
S,34057249,frombelow,30,1,1520,1520,-320,-1024,-17072,90,6,-32,0
S,34067249,frombelow,30,1,1520,1520,-256,-696,-17120,73,15,-27,0
S,34077249,frombelow,30,1,1520,1520,-224,-792,-17168,34,35,-32,0
S,34087249,frombelow,30,1,1520,1520,-400,-912,-17096,6,36,-28,0
S,34097249,frombelow,30,1,1520,1520,-384,-896,-17280,10,31,-25,0
S,34107249,frombelow,30,1,1520,1520,-272,-872,-16984,21,16,-35,0
S,34117249,frombelow,30,1,1520,1520,-248,-1200,-17128,43,5,-30,0
E,34816630,fromabove,31,1,1520,1520,,,,,,,0
S,34817265,fromabove,31,1,1520,1520,-400,-2032,-17040,45,25,-25,0
S,34827252,fromabove,31,1,1520,1520,56,-3648,-17216,14,27,-7,0
S,34837251,fromabove,31,1,1520,1520,216,6176,-17848,-157,28,-17,0
S,34847251,fromabove,31,1,1520,1520,-16,9984,-16280,-885,-10,-130,0
S,34857251,fromabove,31,1,1520,1520,3536,-2928,-16096,-1403,-35,31,0
S,34867251,fromabove,31,1,1520,1520,-3592,14384,-19248,-1753,-40,346,0
S,34877251,fromabove,31,1,1520,1520,48,-2632,-14792,-1519,-121,-42,0
S,34887251,fromabove,31,1,1520,1520,512,2336,-17744,-1321,-136,230,0
S,34897251,fromabove,31,1,1520,1520,-6016,1936,-21720,-635,-114,-181,0
S,34907251,fromabove,31,1,1520,1520,3816,-1144,-17376,193,-87,-9,0
S,34917251,fromabove,31,1,1520,1520,3520,-1376,-16888,761,20,-260,0
S,34927251,fromabove,31,1,1520,1520,272,3384,-15800,1094,4,-304,0
S,34937251,fromabove,31,1,1520,1520,472,-2488,-17928,695,97,-39,0
S,34947251,fromabove,31,1,1520,1520,-1176,1632,-17152,514,109,-44,0
S,34957251,fromabove,31,1,1520,1520,-1000,-344,-16144,152,101,-14,0
S,34967251,fromabove,31,1,1520,1520,-592,-1080,-16736,-230,77,-27,0
S,34977251,fromabove,31,1,1520,1520,-792,-552,-16256,-411,32,25,0
S,34987251,fromabove,31,1,1520,1520,-592,-1496,-17288,-339,-12,13,0
S,34997251,fromabove,31,1,1520,1520,-664,-2192,-17680,-188,-55,-7,0
S,35007250,fromabove,31,1,1520,1520,-96,-1552,-17688,-57,-62,-5,0
S,35017251,fromabove,31,1,1520,1520,0,-832,-17256,105,-17,-35,0
S,35027251,fromabove,31,1,1520,1520,-368,-1016,-17240,188,32,-29,0
S,35037251,fromabove,31,1,1520,1520,-360,-1104,-17296,200,71,-43,0
S,35047251,fromabove,31,1,1520,1520,-520,-776,-17328,152,68,-40,0
S,35057251,fromabove,31,1,1520,1520,-208,-400,-16808,61,37,-33,0
S,35067251,fromabove,31,1,1520,1520,-472,-992,-16992,-6,-1,-26,0
S,35077251,fromabove,31,1,1520,1520,-400,-1296,-16944,-24,-12,-27,0
S,35087251,fromabove,31,1,1520,1520,-344,-1056,-17072,-17,9,-30,0
S,35097251,fromabove,31,1,1520,1520,-336,-1128,-17152,35,43,-33,0
S,35107251,fromabove,31,1,1520,1520,-328,-824,-17136,78,47,-30,0
S,35117251,fromabove,31,1,1520,1520,-288,-848,-17200,83,41,-29,0
S,35127251,fromabove,31,1,1520,1520,-464,-1008,-17016,67,9,-27,0
S,35137251,fromabove,31,1,1520,1520,-352,-872,-16936,35,2,-31,0
S,35147251,fromabove,31,1,1520,1520,-320,-1272,-17136,5,7,-29,0
S,35157251,fromabove,31,1,1520,1520,-464,-688,-17184,0,23,-28,0
S,35167251,fromabove,31,1,1520,1520,-368,-992,-16984,19,38,-31,0
S,35177251,fromabove,31,1,1520,1520,-336,-928,-17192,43,38,-28,0
S,35187251,fromabove,31,1,1520,1520,-304,-1016,-17152,64,20,-24,0
S,35197251,fromabove,31,1,1520,1520,-280,-960,-17120,72,11,-23,0
S,35207251,fromabove,31,1,1520,1520,-376,-920,-16944,49,11,-27,0
S,35217251,fromabove,31,1,1520,1520,-368,-1040,-17008,26,24,-31,0
E,35916630,frombelow,32,1,1520,1520,,,,,,,0
S,35917264,frombelow,32,1,1520,1520,-304,520,-17224,37,25,-26,0
S,35927250,frombelow,32,1,1520,1520,-1064,7304,-16864,33,26,-24,0
S,35937249,frombelow,32,1,1520,1520,128,-18080,-15456,302,76,88,0
S,35947249,frombelow,32,1,1520,1520,528,4128,-15720,1239,96,-37,0
S,35957249,frombelow,32,1,1520,1520,808,-928,-14816,2015,150,-92,0
S,35967249,frombelow,32,1,1520,1520,3240,-8184,-23984,2309,192,-350,0
S,35977249,frombelow,32,1,1520,1520,-1184,-3864,-18384,2052,240,-107,0
S,35987249,frombelow,32,1,1520,1520,112,1856,-20184,1475,317,13,0
S,35997249,frombelow,32,1,1520,1520,-5200,3176,-6920,559,365,44,0
S,36007249,frombelow,32,1,1520,1520,-928,920,-20008,-495,303,-73,0
S,36017249,frombelow,32,1,1520,1520,2712,7080,-14160,-909,122,-279,0
S,36027249,frombelow,32,1,1520,1520,2008,15120,-15024,-803,2,-333,0
S,36037248,frombelow,32,1,1520,1520,-992,-5544,-17960,-765,-190,160,0
S,36047249,frombelow,32,1,1520,1520,-544,-848,-15816,-514,-300,296,0
S,36057248,frombelow,32,1,1520,1520,-1064,5360,-16552,-28,-356,-11,0
S,36067249,frombelow,32,1,1520,1520,1240,-3944,-15984,423,-319,-97,0
S,36077249,frombelow,32,1,1520,1520,296,-128,-17592,573,-202,-244,0
S,36087249,frombelow,32,1,1520,1520,-584,1920,-18016,504,-49,-70,0
S,36097249,frombelow,32,1,1520,1520,560,-592,-17864,307,77,-38,0
S,36107249,frombelow,32,1,1520,1520,-120,-704,-17512,145,187,-26,0
S,36117249,frombelow,32,1,1520,1520,-992,872,-16448,6,214,-35,0
S,36127249,frombelow,32,1,1520,1520,-384,-568,-16424,-86,189,-37,0
S,36137248,frombelow,32,1,1520,1520,112,-672,-16408,-95,117,-37,0
S,36147249,frombelow,32,1,1520,1520,-248,-600,-17352,-36,56,-19,0
S,36157249,frombelow,32,1,1520,1520,-656,-552,-17728,30,-10,-23,0
S,36167249,frombelow,32,1,1520,1520,-144,-1336,-17320,76,-48,-32,0
S,36177249,frombelow,32,1,1520,1520,80,-992,-17240,97,-40,-28,0
S,36187248,frombelow,32,1,1520,1520,-368,-904,-17088,81,-10,-29,0
S,36197249,frombelow,32,1,1520,1520,-464,-568,-16888,46,18,-34,0
S,36207248,frombelow,32,1,1520,1520,-72,-1000,-16944,8,45,-35,0
S,36217249,frombelow,32,1,1520,1520,-248,-672,-17080,-8,55,-23,0
S,36227248,frombelow,32,1,1520,1520,-480,-808,-17192,14,35,-28,0
S,36237249,frombelow,32,1,1520,1520,-320,-976,-17224,34,12,-35,0
S,36247248,frombelow,32,1,1520,1520,-152,-864,-17272,61,-1,-28,0
S,36257249,frombelow,32,1,1520,1520,-368,-816,-17088,71,12,-30,0
S,36267249,frombelow,32,1,1520,1520,-360,-936,-16984,65,26,-28,0
S,36277249,frombelow,32,1,1520,1520,-160,-832,-17192,46,45,-33,0
S,36287249,frombelow,32,1,1520,1520,-352,-800,-17224,31,41,-35,0
S,36297249,frombelow,32,1,1520,1520,-336,-928,-17064,15,36,-25,0
S,36307249,frombelow,32,1,1520,1520,-184,-912,-17176,17,15,-24,0
S,36317249,frombelow,32,1,1520,1520,-352,-976,-17040,28,3,-29,0
E,37016630,fromabove,33,1,1520,1520,,,,,,,0
S,37017265,fromabove,33,1,1520,1520,-360,-1944,-17032,41,26,-31,0
S,37027252,fromabove,33,1,1520,1520,384,-8576,-17336,9,20,-15,0
S,37037251,fromabove,33,1,1520,1520,1512,5488,-17888,-261,25,56,0
S,37047251,fromabove,33,1,1520,1520,3888,6000,-12920,-953,10,-35,0
S,37057251,fromabove,33,1,1520,1520,2392,472,-16256,-1472,-11,5,0
S,37067251,fromabove,33,1,1520,1520,-2616,6376,-21272,-1805,-48,375,0
S,37077251,fromabove,33,1,1520,1520,392,2776,-14488,-1536,-125,-34,0
S,37087251,fromabove,33,1,1520,1520,-344,1160,-17048,-1313,-143,287,0
S,37097251,fromabove,33,1,1520,1520,-4800,-824,-15032,-543,-155,37,0
S,37107251,fromabove,33,1,1520,1520,1184,-4080,-18896,212,-49,-70,0
S,37117251,fromabove,33,1,1520,1520,400,-3248,-17624,783,47,-385,0
S,37127251,fromabove,33,1,1520,1520,-632,3456,-17128,739,54,-200,0
S,37137251,fromabove,33,1,1520,1520,-1704,-944,-17800,642,79,-81,0
S,37147251,fromabove,33,1,1520,1520,152,200,-17544,476,93,-50,0
